Name_number,Name_submitted,Overall_score,Name_matched,Name_matched_rank,Name_score,Name_matched_author,Name_matched_url,Author_matched,Author_score,Family_matched,Family_score,Name_matched_accepted_family,Genus_matched,Genus_score,Specific_epithet_matched,Specific_epithet_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Taxonomic_status,Accepted_name,Accepted_name_author,Accepted_name_rank,Accepted_name_url,Accepted_name_species,Accepted_name_family,Selected,Source,Warnings,Accepted_name_lsid
31,cybianthus schlimii,1,Cybianthus schlimii,species,1,(Hook. f.) G. Agostini,http://www.tropicos.org/Name/22000927,,,,,Primulaceae,Cybianthus,1,schlimii,1,,,,,,,,,Accepted,Cybianthus schlimii,(Hook. f.) G. Agostini,species,http://www.tropicos.org/Name/22000927,Cybianthus schlimii,Primulaceae,FALSE,tropicos, ,
32,mollinedia sp.,0.9,Mollinedia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Mollinedia,,,,,Monimiaceae,Mollinedia,1,,,,,,,,,,sp.,Accepted,Mollinedia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Mollinedia,,Monimiaceae,TRUE,tpl, ,
32,mollinedia sp.,0.9,Mollinedia,genus,1,Ruiz & Pav.,http://www.tropicos.org/Name/40021296,,,,,Monimiaceae,Mollinedia,1,,,,,,,,,,sp.,Accepted,Mollinedia,Ruiz & Pav.,genus,http://www.tropicos.org/Name/40021296,,Monimiaceae,FALSE,tropicos, ,
33,bunchosia cornifolia,1,Bunchosia cornifolia,species,1,Kunth,http://www.theplantlist.org/tpl1.1/record/kew-2685947,,,,,Malpighiaceae,Bunchosia,1,cornifolia,1,,,,,,,,,Synonym,Bunchosia nitida,(Jacq.) A.Rich.,species,http://www.theplantlist.org/tpl1.1/record/kew-2686022,Bunchosia nitida,Malpighiaceae,TRUE,tpl, ,
33,bunchosia cornifolia,1,Bunchosia cornifolia,species,1,Kunth,http://www.tropicos.org/Name/19500132,,,,,Malpighiaceae,Bunchosia,1,cornifolia,1,,,,,,,,,Synonym,Bunchosia nitida,(Jacq.) DC.,species,http://www.tropicos.org/Name/19500794,Bunchosia nitida,Malpighiaceae,FALSE,tropicos, ,
34,pseudolmedia laevis,1,Pseudolmedia laevis,species,1,(Ruiz & Pav.) J.F.Macbr.,http://www.theplantlist.org/tpl1.1/record/kew-2547525,,,,,Moraceae,Pseudolmedia,1,laevis,1,,,,,,,,,Accepted,Pseudolmedia laevis,(Ruiz & Pav.) J.F.Macbr.,species,http://www.theplantlist.org/tpl1.1/record/kew-2547525,Pseudolmedia laevis,Moraceae,TRUE,tpl, ,
34,pseudolmedia laevis,1,Pseudolmedia laevis,species,1,(Ruiz & Pav.) J.F. Macbr.,http://www.tropicos.org/Name/21300329,,,,,Moraceae,Pseudolmedia,1,laevis,1,,,,,,,,,Accepted,Pseudolmedia laevis,(Ruiz & Pav.) J.F. Macbr.,species,http://www.tropicos.org/Name/21300329,Pseudolmedia laevis,Moraceae,FALSE,tropicos, ,
35,ocotea discolor,1,Ocotea discolor,species,1,Kunth,http://www.theplantlist.org/tpl1.1/record/kew-2386453;http://www.tropicos.org/Name/17801176,,,,,Lauraceae,Ocotea,1,discolor,1,,,,,,,,,Synonym,Nectandra discolor,(Kunth) Nees,species,http://www.theplantlist.org/tpl1.1/record/kew-2379048;http://www.tropicos.org/Name/17801055,Nectandra discolor,Lauraceae,TRUE,tpl;tropicos, ,
35,ocotea discolor,1,Ocotea discolor,species,1,Mez,http://www.theplantlist.org/tpl1.1/record/kew-2386446,,,,,Lauraceae,Ocotea,1,discolor,1,,,,,,,,,No opinion,,,,,,,FALSE,tpl, ,
35,ocotea discolor,1,Ocotea discolor,species,1,Mez,http://www.tropicos.org/Name/17800204,,,,,Lauraceae,Ocotea,1,discolor,1,,,,,,,,,Illegitimate,,,,,,,FALSE,tropicos, ,
36,neea chlorantha,1,Neea chlorantha,species,1,Heimerl,http://www.tropicos.org/Name/22500083,,,,,Nyctaginaceae,Neea,1,chlorantha,1,,,,,,,,,Illegitimate,,,,,,,TRUE,tropicos, ,
37,inga sp.,0.9,Inga,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Inga;http://plants.usda.gov/java/profile?symbol=INGA,,,,,Fabaceae,Inga,1,,,,,,,,,,sp.,Accepted,Inga,,genus,http://www.theplantlist.org/tpl1.1/search?q=Inga;http://plants.usda.gov/java/profile?symbol=INGA,,Fabaceae,TRUE,tpl;usda, ,
37,inga sp.,0.9,Inga,genus,1,,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga,,,,,Fabaceae,Inga,1,,,,,,,,,,sp.,No opinion,,,genus,http://www.theplantlist.org/tpl1.1/search?q=Inga,,Fabaceae,FALSE,ildis, ,
37,inga sp.,0.9,Inga,genus,1,Mill.,http://www.tropicos.org/Name/40031040,,,,,Fabaceae,Inga,1,,,,,,,,,,sp.,Accepted,Inga,Mill.,genus,http://www.tropicos.org/Name/40031040,,Fabaceae,FALSE,tropicos, ,
37,inga sp.,0.9,Inga,genus,1,Scop.,http://www.tropicos.org/Name/50215121,,,,,Fabaceae,Inga,1,,,,,,,,,,sp.,Illegitimate,,,,,,,FALSE,tropicos, ,
38,ardisia palmana,1,Ardisia palmana,species,1,Donn.Sm.,http://www.theplantlist.org/tpl1.1/record/kew-2648441,,,,,Primulaceae,Ardisia,1,palmana,1,,,,,,,,,Accepted,Ardisia palmana,Donn.Sm.,species,http://www.theplantlist.org/tpl1.1/record/kew-2648441,Ardisia palmana,Primulaceae,TRUE,tpl, ,
38,ardisia palmana,1,Ardisia palmana,species,1,Donn. Sm.,http://www.tropicos.org/Name/22000607,,,,,Primulaceae,Ardisia,1,palmana,1,,,,,,,,,Accepted,Ardisia palmana,Donn. Sm.,species,http://www.tropicos.org/Name/22000607,Ardisia palmana,Primulaceae,FALSE,tropicos, ,
39,celtis sp.,0.9,Celtis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Celtis,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,Accepted,Celtis,,genus,http://www.theplantlist.org/tpl1.1/search?q=Celtis,,Cannabaceae,TRUE,tpl, ,
39,celtis sp.,0.9,Celtis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Celtis,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
39,celtis sp.,0.9,Celtis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Celtis,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
39,celtis sp.,0.9,Celtis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Celtis,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
39,celtis sp.,0.9,Celtis,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Celtis,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
39,celtis sp.,0.9,Celtis,genus,1,L.,http://www.tropicos.org/Name/40003441,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,Accepted,Celtis,L.,genus,http://www.tropicos.org/Name/40003441,,Cannabaceae,FALSE,tropicos, ,
39,celtis sp.,0.9,Celtis,genus,1,,http://plants.usda.gov/java/profile?symbol=CELTI,,,,,Cannabaceae,Celtis,1,,,,,,,,,,sp.,Accepted,Celtis,,genus,http://plants.usda.gov/java/profile?symbol=CELTI,,Cannabaceae,FALSE,usda, [Ambiguous match] ,
40,seguieria parvifolia,1,Seguieria parvifolia,species,1,Benth.,http://www.theplantlist.org/tpl1.1/record/tro-24800217,,,,,Phytolaccaceae,Seguieria,1,parvifolia,1,,,,,,,,,Accepted,Seguieria parvifolia,Benth.,species,http://www.theplantlist.org/tpl1.1/record/tro-24800217,Seguieria parvifolia,Phytolaccaceae,TRUE,tpl, ,
40,seguieria parvifolia,1,Seguieria parvifolia,species,1,Benth.,http://www.tropicos.org/Name/24800217,,,,,Phytolaccaceae,Seguieria,1,parvifolia,1,,,,,,,,,Synonym,Seguieria aculeata,Jacq.,species,http://www.tropicos.org/Name/24800089,Seguieria aculeata,Phytolaccaceae,FALSE,tropicos, ,
41,quararibea grandifolia,1,Quararibea grandifolia,species,1,(Little) Cuatrec.,http://www.theplantlist.org/tpl1.1/record/kew-2868354,,,,,Malvaceae,Quararibea,1,grandifolia,1,,,,,,,,,Accepted,Quararibea grandifolia,(Little) Cuatrec.,species,http://www.theplantlist.org/tpl1.1/record/kew-2868354,Quararibea grandifolia,Malvaceae,TRUE,tpl, ,
41,quararibea grandifolia,1,Quararibea grandifolia,species,1,(Little) Cuatrec.,http://www.tropicos.org/Name/3900761,,,,,Malvaceae,Quararibea,1,grandifolia,1,,,,,,,,,Synonym,Matisia grandifolia,Little,species,http://www.tropicos.org/Name/3900088,Matisia grandifolia,Malvaceae,FALSE,tropicos, ,
42,naucleopsis chiguila,1,Naucleopsis chiguila,species,1,Benoist,http://www.theplantlist.org/tpl1.1/record/kew-2384926;http://www.tropicos.org/Name/21302048,,,,,Moraceae,Naucleopsis,1,chiguila,1,,,,,,,,,Accepted,Naucleopsis chiguila,Benoist,species,http://www.theplantlist.org/tpl1.1/record/kew-2384926;http://www.tropicos.org/Name/21302048,Naucleopsis chiguila,Moraceae,TRUE,tpl;tropicos, ,
43,erythrina amazonica,1,Erythrina amazonica,species,1,Krukoff,http://www.ildis.org/LegumeWeb?version~10.01&genus~Erythrina&species~amazonica;http://www.tropicos.org/Name/13009244,,,,,Fabaceae,Erythrina,1,amazonica,1,,,,,,,,,Accepted,Erythrina amazonica,Krukoff,species,http://www.ildis.org/LegumeWeb?version~10.01&genus~Erythrina&species~amazonica;http://www.tropicos.org/Name/13009244,Erythrina amazonica,Fabaceae,TRUE,ildis;tropicos, ,
44,carpotroche brasiliensis,1,Carpotroche brasiliensis,species,1,(Raddi) A.Gray,http://www.theplantlist.org/tpl1.1/record/kew-4701371,,,,,Achariaceae,Carpotroche,1,brasiliensis,1,,,,,,,,,Accepted,Carpotroche brasiliensis,(Raddi) A.Gray,species,http://www.theplantlist.org/tpl1.1/record/kew-4701371,Carpotroche brasiliensis,Achariaceae,TRUE,tpl, ,
44,carpotroche brasiliensis,1,Carpotroche brasiliensis,species,1,(Raddi) Endl.,http://www.theplantlist.org/tpl1.1/record/tro-50224203,,,,,Achariaceae,Carpotroche,1,brasiliensis,1,,,,,,,,,No opinion,,,,,,,FALSE,tpl, ,
44,carpotroche brasiliensis,1,Carpotroche brasiliensis,species,1,(Raddi) A. Gray,http://www.tropicos.org/Name/13201115,,,,,Achariaceae,Carpotroche,1,brasiliensis,1,,,,,,,,,Accepted,Carpotroche brasiliensis,(Raddi) A. Gray,species,http://www.tropicos.org/Name/13201115,Carpotroche brasiliensis,Achariaceae,FALSE,tropicos, ,
44,carpotroche brasiliensis,1,Carpotroche brasiliensis,species,1,(Raddi) Endl.,http://www.tropicos.org/Name/50224203,,,,,Achariaceae,Carpotroche,1,brasiliensis,1,,,,,,,,,Invalid,,,,,,,FALSE,tropicos, ,
45,serjania rhombea,1,Serjania rhombea,species,1,Radlk.,http://www.theplantlist.org/tpl1.1/record/kew-2582814;http://www.tropicos.org/Name/28600467,,,,,Sapindaceae,Serjania,1,rhombea,1,,,,,,,,,Accepted,Serjania rhombea,Radlk.,species,http://www.theplantlist.org/tpl1.1/record/kew-2582814;http://www.tropicos.org/Name/28600467,Serjania rhombea,Sapindaceae,TRUE,tpl;tropicos, ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,Accepted,Ternstroemia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,Pentaphylacaceae,TRUE,tpl, ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Ternstroemia,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,Mutis ex L. f.,http://www.tropicos.org/Name/40011310,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,Accepted,Ternstroemia,Mutis ex L. f.,genus,http://www.tropicos.org/Name/40011310,,Pentaphylacaceae,FALSE,tropicos, ,
46,ternstroemia sp.,0.9,Ternstroemia,genus,1,,http://plants.usda.gov/java/profile?symbol=TERNS,,,,,Pentaphylacaceae,Ternstroemia,1,,,,,,,,,,sp.,Accepted,Ternstroemia,,genus,http://plants.usda.gov/java/profile?symbol=TERNS,,Pentaphylacaceae,FALSE,usda, [Ambiguous match] ,
47,axinaea sp.,0.9,Axinaea,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Axinaea,,,,,Melastomataceae,Axinaea,1,,,,,,,,,,sp.,Accepted,Axinaea,,genus,http://www.theplantlist.org/tpl1.1/search?q=Axinaea,,Melastomataceae,TRUE,tpl, ,
47,axinaea sp.,0.9,Axinaea,genus,1,Ruiz & Pav.,http://www.tropicos.org/Name/40023386,,,,,Melastomataceae,Axinaea,1,,,,,,,,,,sp.,Accepted,Axinaea,Ruiz & Pav.,genus,http://www.tropicos.org/Name/40023386,,Melastomataceae,FALSE,tropicos, ,
47,axinaea sp.,0.9,Axinaea,genus,1,,http://www.tropicos.org/Name/100362809,,,,,Melastomataceae,Axinaea,1,,,,,,,,,,sp.,No opinion,,,genus,http://www.theplantlist.org/tpl1.1/search?q=Axinaea,,Melastomataceae,FALSE,tropicos, ,
48,licania arborea,1,Licania arborea,species,1,Seem.,http://www.theplantlist.org/tpl1.1/record/kew-353939;http://www.tropicos.org/Name/7400358;http://plants.usda.gov/java/profile?symbol=LIAR9,,,,,Chrysobalanaceae,Licania,1,arborea,1,,,,,,,,,Accepted,Licania arborea,Seem.,species,http://www.theplantlist.org/tpl1.1/record/kew-353939;http://www.tropicos.org/Name/7400358;http://plants.usda.gov/java/profile?symbol=LIAR9,Licania arborea,Chrysobalanaceae,TRUE,tpl;tropicos;usda, ,
49,guarea gomma,1,Guarea gomma,species,1,Pulle,http://www.theplantlist.org/tpl1.1/record/kew-2834017;http://www.tropicos.org/Name/20400103,,,,,Meliaceae,Guarea,1,gomma,1,,,,,,,,,Accepted,Guarea gomma,Pulle,species,http://www.theplantlist.org/tpl1.1/record/kew-2834017;http://www.tropicos.org/Name/20400103,Guarea gomma,Meliaceae,TRUE,tpl;tropicos, ,
50,meliosma sp.,0.9,Meliosma,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Meliosma,,,,,Sabiaceae,Meliosma,1,,,,,,,,,,sp.,Accepted,Meliosma,,genus,http://www.theplantlist.org/tpl1.1/search?q=Meliosma,,Sabiaceae,TRUE,tpl, ,
50,meliosma sp.,0.9,Meliosma,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Meliosma,,,,,Sabiaceae,Meliosma,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
50,meliosma sp.,0.9,Meliosma,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Meliosma,,,,,Sabiaceae,Meliosma,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
50,meliosma sp.,0.9,Meliosma,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Meliosma,,,,,Sabiaceae,Meliosma,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
50,meliosma sp.,0.9,Meliosma,genus,1,Blume,http://www.tropicos.org/Name/40016547,,,,,Sabiaceae,Meliosma,1,,,,,,,,,,sp.,Accepted,Meliosma,Blume,genus,http://www.tropicos.org/Name/40016547,,Sabiaceae,FALSE,tropicos, ,
50,meliosma sp.,0.9,Meliosma,genus,1,,http://plants.usda.gov/java/profile?symbol=MELIO,,,,,Sabiaceae,Meliosma,1,,,,,,,,,,sp.,Accepted,Meliosma,,genus,http://plants.usda.gov/java/profile?symbol=MELIO,,Sabiaceae,FALSE,usda, [Ambiguous match] ,
51,guarea glabra,1,Guarea glabra,species,1,Vahl,http://www.theplantlist.org/tpl1.1/record/kew-2834009;http://www.tropicos.org/Name/20400100;http://plants.usda.gov/java/profile?symbol=GUGL3,,,,,Meliaceae,Guarea,1,glabra,1,,,,,,,,,Accepted,Guarea glabra,Vahl,species,http://www.theplantlist.org/tpl1.1/record/kew-2834009;http://www.tropicos.org/Name/20400100;http://plants.usda.gov/java/profile?symbol=GUGL3,Guarea glabra,Meliaceae,TRUE,tpl;tropicos;usda, ,
52,piper sp.,0.9,Piper,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Piper,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,Accepted,Piper,,genus,http://www.theplantlist.org/tpl1.1/search?q=Piper,,Piperaceae,TRUE,tpl, ,
52,piper sp.,0.9,Piper,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Piper,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
52,piper sp.,0.9,Piper,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Piper,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
52,piper sp.,0.9,Piper,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Piper,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
52,piper sp.,0.9,Piper,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Piper,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
52,piper sp.,0.9,Piper,genus,1,L.,http://www.tropicos.org/Name/40009192,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,Accepted,Piper,L.,genus,http://www.tropicos.org/Name/40009192,,Piperaceae,FALSE,tropicos, ,
52,piper sp.,0.9,Piper,genus,1,,http://plants.usda.gov/java/profile?symbol=PIPER,,,,,Piperaceae,Piper,1,,,,,,,,,,sp.,Accepted,Piper,,genus,http://plants.usda.gov/java/profile?symbol=PIPER,,Piperaceae,FALSE,usda, [Ambiguous match] ,
53,tanaecium nocturnum,1,Tanaecium nocturnum,species,1,(Barb.Rodr.) Bureau & K.Schum.,http://www.theplantlist.org/tpl1.1/record/kew-318799,,,,,Bignoniaceae,Tanaecium,1,nocturnum,1,,,,,,,,,Synonym,Bignonia nocturna,(Barb.Rodr.) L.G.Lohmann,species,http://www.theplantlist.org/tpl1.1/record/kew-320980,Bignonia nocturna,Bignoniaceae,TRUE,tpl, ,
53,tanaecium nocturnum,1,Tanaecium nocturnum,species,1,(Barb. Rodr.) Bureau & K. Schum.,http://www.tropicos.org/Name/3700650,,,,,Bignoniaceae,Tanaecium,1,nocturnum,1,,,,,,,,,Synonym,Bignonia nocturna,(Barb. Rodr.) L.G. Lohmann,species,http://www.tropicos.org/Name/100153931,Bignonia nocturna,Bignoniaceae,FALSE,tropicos, ,
54,urera caracasana,1,Urera caracasana,species,1,(Jacq.) Gaudich. ex Griseb.,http://www.theplantlist.org/tpl1.1/record/kew-2448461;http://www.tropicos.org/Name/33400370;http://plants.usda.gov/java/profile?symbol=URCA2,,,,,Urticaceae,Urera,1,caracasana,1,,,,,,,,,Accepted,Urera caracasana,(Jacq.) Gaudich. ex Griseb.,species,http://www.theplantlist.org/tpl1.1/record/kew-2448461;http://www.tropicos.org/Name/33400370;http://plants.usda.gov/java/profile?symbol=URCA2,Urera caracasana,Urticaceae,TRUE,tpl;tropicos;usda, ,
55,clarisia biflora,1,Clarisia biflora,species,1,Ruiz & Pav.,http://www.theplantlist.org/tpl1.1/record/kew-2724615;http://www.tropicos.org/Name/21300124,,,,,Moraceae,Clarisia,1,biflora,1,,,,,,,,,Accepted,Clarisia biflora,Ruiz & Pav.,species,http://www.theplantlist.org/tpl1.1/record/kew-2724615;http://www.tropicos.org/Name/21300124,Clarisia biflora,Moraceae,TRUE,tpl;tropicos, ,
56,inga stipulacea,1,Inga stipulacea,species,1,G.Don,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga&species~stipulacea,,,,,Fabaceae,Inga,1,stipulacea,1,,,,,,,,,Accepted,Inga stipulacea,G.Don,species,http://www.ildis.org/LegumeWeb?version~10.01&genus~Inga&species~stipulacea,Inga stipulacea,Fabaceae,TRUE,ildis, ,
56,inga stipulacea,1,Inga stipulacea,species,1,G. Don,http://www.tropicos.org/Name/13008996,,,,,Fabaceae,Inga,1,stipulacea,1,,,,,,,,,Accepted,Inga stipulacea,G. Don,species,http://www.tropicos.org/Name/13008996,Inga stipulacea,Fabaceae,FALSE,tropicos, ,
57,pouteria caimito,1,Pouteria caimito,species,1,(Ruiz & Pav.) Radlk.,http://www.theplantlist.org/tpl1.1/record/kew-163978;http://www.tropicos.org/Name/28700422;http://plants.usda.gov/java/profile?symbol=POCA43,,,,,Sapotaceae,Pouteria,1,caimito,1,,,,,,,,,Accepted,Pouteria caimito,(Ruiz & Pav.) Radlk.,species,http://www.theplantlist.org/tpl1.1/record/kew-163978;http://www.tropicos.org/Name/28700422;http://plants.usda.gov/java/profile?symbol=POCA43,Pouteria caimito,Sapotaceae,TRUE,tpl;tropicos;usda, ,
58,satyria warszewiczii,1,Satyria warszewiczii,species,1,Klotzsch,http://www.theplantlist.org/tpl1.1/record/kew-2592966;http://www.tropicos.org/Name/12301012,,,,,Ericaceae,Satyria,1,warszewiczii,1,,,,,,,,,Accepted,Satyria warszewiczii,Klotzsch,species,http://www.theplantlist.org/tpl1.1/record/kew-2592966;http://www.tropicos.org/Name/12301012,Satyria warszewiczii,Ericaceae,TRUE,tpl;tropicos, ,
59,drimys sp.,0.9,Drimys,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Drimys,,,,,Winteraceae,Drimys,1,,,,,,,,,,sp.,Accepted,Drimys,,genus,http://www.theplantlist.org/tpl1.1/search?q=Drimys,,Winteraceae,TRUE,tpl, ,
59,drimys sp.,0.9,Drimys,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Drimys,,,,,Winteraceae,Drimys,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, ,
59,drimys sp.,0.9,Drimys,genus,1,J.R. Forst. & G. Forst.,http://www.tropicos.org/Name/40035760,,,,,Winteraceae,Drimys,1,,,,,,,,,,sp.,Accepted,Drimys,J.R. Forst. & G. Forst.,genus,http://www.tropicos.org/Name/40035760,,Winteraceae,FALSE,tropicos, ,
59,drimys sp.,0.9,Drimys,genus,1,,http://plants.usda.gov/java/profile?symbol=DRIMY,,,,,Winteraceae,Drimys,1,,,,,,,,,,sp.,Accepted,Drimys,,genus,http://plants.usda.gov/java/profile?symbol=DRIMY,,Winteraceae,FALSE,usda, ,
60,symphonia globulifera,1,Symphonia globulifera,species,1,L.f.,http://www.theplantlist.org/tpl1.1/record/kew-2484835,,,,,Clusiaceae,Symphonia,1,globulifera,1,,,,,,,,,Accepted,Symphonia globulifera,L.f.,species,http://www.theplantlist.org/tpl1.1/record/kew-2484835,Symphonia globulifera,Clusiaceae,TRUE,tpl, ,
60,symphonia globulifera,1,Symphonia globulifera,species,1,L. f.,http://www.tropicos.org/Name/7800762,,,,,Clusiaceae,Symphonia,1,globulifera,1,,,,,,,,,Accepted,Symphonia globulifera,L. f.,species,http://www.tropicos.org/Name/7800762,Symphonia globulifera,Clusiaceae,FALSE,tropicos, ,
61,muehlenbeckia sp.,0.9,Muehlenbeckia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Muehlenbeckia,,,,,Polygonaceae,Muehlenbeckia,1,,,,,,,,,,sp.,Accepted,Muehlenbeckia,,genus,http://www.theplantlist.org/tpl1.1/search?q=Muehlenbeckia,,Polygonaceae,TRUE,tpl, ,
61,muehlenbeckia sp.,0.9,Muehlenbeckia,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Muehlenbeckia,,,,,Polygonaceae,Muehlenbeckia,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, ,
61,muehlenbeckia sp.,0.9,Muehlenbeckia,genus,1,Meisn.,http://www.tropicos.org/Name/40023410,,,,,Polygonaceae,Muehlenbeckia,1,,,,,,,,,,sp.,Accepted,Muehlenbeckia,Meisn.,genus,http://www.tropicos.org/Name/40023410,,Polygonaceae,FALSE,tropicos, ,
61,muehlenbeckia sp.,0.9,Muehlenbeckia,genus,1,,http://plants.usda.gov/java/profile?symbol=MUEHL,,,,,Polygonaceae,Muehlenbeckia,1,,,,,,,,,,sp.,Accepted,Muehlenbeckia,,genus,http://plants.usda.gov/java/profile?symbol=MUEHL,,Polygonaceae,FALSE,usda, ,
62,seguiera aculeata,1,Seguiera aculeata,species,1,Jacq.,http://www.tropicos.org/Name/24800231,,,,,Phytolaccaceae,Seguiera,1,aculeata,1,,,,,,,,,Invalid,,,,,,,TRUE,tropicos, ,
63,drypetes sp.,0.9,Drypetes,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Drypetes,,,,,Putranjivaceae,Drypetes,1,,,,,,,,,,sp.,Accepted,Drypetes,,genus,http://www.theplantlist.org/tpl1.1/search?q=Drypetes,,Putranjivaceae,TRUE,tpl, ,
63,drypetes sp.,0.9,Drypetes,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Drypetes,,,,,Putranjivaceae,Drypetes,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
63,drypetes sp.,0.9,Drypetes,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Drypetes,,,,,Putranjivaceae,Drypetes,1,,,,,,,,,,sp.,No opinion,,,,,,,FALSE,tpl, [Ambiguous match] ,
63,drypetes sp.,0.9,Drypetes,genus,1,Vahl,http://www.tropicos.org/Name/40036093,,,,,Putranjivaceae,Drypetes,1,,,,,,,,,,sp.,Accepted,Drypetes,Vahl,genus,http://www.tropicos.org/Name/40036093,,Putranjivaceae,FALSE,tropicos, ,
63,drypetes sp.,0.9,Drypetes,genus,1,,http://plants.usda.gov/java/profile?symbol=DRYPE,,,,,Putranjivaceae,Drypetes,1,,,,,,,,,,sp.,Accepted,Drypetes,,genus,http://plants.usda.gov/java/profile?symbol=DRYPE,,Putranjivaceae,FALSE,usda, [Ambiguous match] ,
